-8192,-8192,-8192,2,-8192,-8192,-7168,2
-8192,-8192,-8192,2,-8192,-7168,-8192,2
-8192,-8192,-8192,2,-8192,-7168,-7168,2
-8192,-8192,-8192,2,-7168,-8192,-8192,2
-8192,-8192,-8192,2,-7168,-8192,-7168,2
-8192,-8192,-8192,2,-7168,-7168,-8192,2
-8192,-8192,-8192,2,-7168,-7168,-7168,2
-8192,-8192,-8192,2,-9216,-9216,-9216,3
-8192,-8192,-8192,2,-9216,-9216,-8192,3
-8192,-8192,-8192,2,-9216,-9216,-7168,3
-8192,-8192,-8192,2,-9216,-8192,-9216,3
-8192,-8192,-8192,2,-9216,-8192,-8192,3
-8192,-8192,-8192,2,-9216,-8192,-7168,3
-8192,-8192,-8192,2,-9216,-7168,-9216,3
-8192,-8192,-8192,2,-9216,-7168,-8192,3
-8192,-8192,-8192,2,-9216,-7168,-7168,3
-8192,-8192,-8192,2,-8192,-9216,-9216,3
-8192,-8192,-8192,2,-8192,-9216,-8192,3
-8192,-8192,-8192,2,-8192,-9216,-7168,3
-8192,-8192,-8192,2,-8192,-8192,-9216,3
-8192,-8192,-8192,2,-8192,-7168,-9216,3
-8192,-8192,-8192,2,-7168,-9216,-9216,3
-8192,-8192,-8192,2,-7168,-9216,-8192,3
-8192,-8192,-8192,2,-7168,-9216,-7168,3
-8192,-8192,-8192,2,-7168,-8192,-9216,3
-8192,-8192,-8192,2,-7168,-7168,-9216,3
-8192,-8192,-7168,2,-8192,-8192,-8192,2
-8192,-8192,-7168,2,-8192,-8192,-6144,2
-8192,-8192,-7168,2,-8192,-7168,-8192,2
-8192,-8192,-7168,2,-8192,-7168,-7168,2
-8192,-8192,-7168,2,-8192,-7168,-6144,2
-8192,-8192,-7168,2,-7168,-8192,-8192,2
-8192,-8192,-7168,2,-7168,-8192,-7168,2
-8192,-8192,-7168,2,-7168,-8192,-6144,2
-8192,-8192,-7168,2,-7168,-7168,-8192,2
-8192,-8192,-7168,2,-7168,-7168,-7168,2
-8192,-8192,-7168,2,-7168,-7168,-6144,2
-8192,-8192,-7168,2,-9216,-9216,-8192,3
-8192,-8192,-7168,2,-9216,-9216,-7168,3
-8192,-8192,-7168,2,-9216,-9216,-6144,3
-8192,-8192,-7168,2,-9216,-8192,-8192,3
-8192,-8192,-7168,2,-9216,-8192,-7168,3
-8192,-8192,-7168,2,-9216,-8192,-6144,3
-8192,-8192,-7168,2,-9216,-7168,-8192,3
-8192,-8192,-7168,2,-9216,-7168,-7168,3
-8192,-8192,-7168,2,-9216,-7168,-6144,3
-8192,-8192,-7168,2,-8192,-9216,-8192,3
-8192,-8192,-7168,2,-8192,-9216,-7168,3
-8192,-8192,-7168,2,-8192,-9216,-6144,3
-8192,-8192,-7168,2,-7168,-9216,-8192,3
-8192,-8192,-7168,2,-7168,-9216,-7168,3
-8192,-8192,-7168,2,-7168,-9216,-6144,3
-8192,-8192,-6144,2,-8192,-8192,-7168,2
-8192,-8192,-6144,2,-8192,-8192,-5120,2
-8192,-8192,-6144,2,-8192,-7168,-7168,2
-8192,-8192,-6144,2,-8192,-7168,-6144,2
-8192,-8192,-6144,2,-8192,-7168,-5120,2
-8192,-8192,-6144,2,-7168,-8192,-7168,2
-8192,-8192,-6144,2,-7168,-8192,-6144,2
-8192,-8192,-6144,2,-7168,-8192,-5120,2
-8192,-8192,-6144,2,-7168,-7168,-7168,2
-8192,-8192,-6144,2,-7168,-7168,-6144,2
-8192,-8192,-6144,2,-7168,-7168,-5120,2
-8192,-8192,-6144,2,-9216,-9216,-7168,3
-8192,-8192,-6144,2,-9216,-9216,-6144,3
-8192,-8192,-6144,2,-9216,-9216,-5120,3
-8192,-8192,-6144,2,-9216,-8192,-7168,3
-8192,-8192,-6144,2,-9216,-8192,-6144,3
-8192,-8192,-6144,2,-9216,-8192,-5120,3
-8192,-8192,-6144,2,-9216,-7168,-7168,3
-8192,-8192,-6144,2,-9216,-7168,-6144,3
-8192,-8192,-6144,2,-9216,-7168,-5120,3
-8192,-8192,-6144,2,-8192,-9216,-7168,3
-8192,-8192,-6144,2,-8192,-9216,-6144,3
-8192,-8192,-6144,2,-8192,-9216,-5120,3
-8192,-8192,-6144,2,-7168,-9216,-7168,3
-8192,-8192,-6144,2,-7168,-9216,-6144,3
-8192,-8192,-6144,2,-7168,-9216,-5120,3
-8192,-8192,-5120,2,-8192,-8192,-6144,2
-8192,-8192,-5120,2,-8192,-8192,-4096,2
-8192,-8192,-5120,2,-8192,-7168,-6144,2
-8192,-8192,-5120,2,-8192,-7168,-5120,2
-8192,-8192,-5120,2,-8192,-7168,-4096,2
-8192,-8192,-5120,2,-7168,-8192,-6144,2
-8192,-8192,-5120,2,-7168,-8192,-5120,2
-8192,-8192,-5120,2,-7168,-8192,-4096,2
-8192,-8192,-5120,2,-7168,-7168,-6144,2
-8192,-8192,-5120,2,-7168,-7168,-5120,2
-8192,-8192,-5120,2,-7168,-7168,-4096,2
-8192,-8192,-5120,2,-9216,-9216,-6144,3
-8192,-8192,-5120,2,-9216,-9216,-5120,3
-8192,-8192,-5120,2,-9216,-9216,-4096,3
-8192,-8192,-5120,2,-9216,-8192,-6144,3
-8192,-8192,-5120,2,-9216,-8192,-5120,3
-8192,-8192,-5120,2,-9216,-8192,-4096,3
-8192,-8192,-5120,2,-9216,-7168,-6144,3
-8192,-8192,-5120,2,-9216,-7168,-5120,3
-8192,-8192,-5120,2,-9216,-7168,-4096,3
-8192,-8192,-5120,2,-8192,-9216,-6144,3
-8192,-8192,-5120,2,-8192,-9216,-5120,3
-8192,-8192,-5120,2,-8192,-9216,-4096,3
-8192,-8192,-5120,2,-7168,-9216,-6144,3
-8192,-8192,-5120,2,-7168,-9216,-5120,3
-8192,-8192,-5120,2,-7168,-9216,-4096,3
-8192,-8192,-4096,2,-8192,-8192,-5120,2
-8192,-8192,-4096,2,-8192,-8192,-3072,2
-8192,-8192,-4096,2,-8192,-7168,-5120,2
-8192,-8192,-4096,2,-8192,-7168,-4096,2
-8192,-8192,-4096,2,-8192,-7168,-3072,2
-8192,-8192,-4096,2,-7168,-8192,-5120,2
-8192,-8192,-4096,2,-7168,-8192,-4096,2
-8192,-8192,-4096,2,-7168,-8192,-3072,2
-8192,-8192,-4096,2,-7168,-7168,-5120,2
-8192,-8192,-4096,2,-7168,-7168,-4096,2
-8192,-8192,-4096,2,-7168,-7168,-3072,2
-8192,-8192,-4096,2,-9216,-9216,-5120,3
-8192,-8192,-4096,2,-9216,-9216,-4096,3
-8192,-8192,-4096,2,-9216,-9216,-3072,3
-8192,-8192,-4096,2,-9216,-8192,-5120,3
-8192,-8192,-4096,2,-9216,-8192,-4096,3
-8192,-8192,-4096,2,-9216,-8192,-3072,3
-8192,-8192,-4096,2,-9216,-7168,-5120,3
-8192,-8192,-4096,2,-9216,-7168,-4096,3
-8192,-8192,-4096,2,-9216,-7168,-3072,3
-8192,-8192,-4096,2,-8192,-9216,-5120,3
-8192,-8192,-4096,2,-8192,-9216,-4096,3
-8192,-8192,-4096,2,-8192,-9216,-3072,3
-8192,-8192,-4096,2,-7168,-9216,-5120,3
-8192,-8192,-4096,2,-7168,-9216,-4096,3
-8192,-8192,-4096,2,-7168,-9216,-3072,3
-8192,-8192,-3072,2,-8192,-8192,-4096,2
-8192,-8192,-3072,2,-8192,-8192,-2048,2
-8192,-8192,-3072,2,-8192,-7168,-4096,2
-8192,-8192,-3072,2,-8192,-7168,-3072,2
-8192,-8192,-3072,2,-8192,-7168,-2048,2
-8192,-8192,-3072,2,-7168,-8192,-4096,2
-8192,-8192,-3072,2,-7168,-8192,-3072,2
-8192,-8192,-3072,2,-7168,-8192,-2048,2
-8192,-8192,-3072,2,-7168,-7168,-4096,2
-8192,-8192,-3072,2,-7168,-7168,-3072,2
-8192,-8192,-3072,2,-7168,-7168,-2048,2
-8192,-8192,-3072,2,-9216,-9216,-4096,3
-8192,-8192,-3072,2,-9216,-9216,-3072,3
-8192,-8192,-3072,2,-9216,-9216,-2048,3
-8192,-8192,-3072,2,-9216,-8192,-4096,3
-8192,-8192,-3072,2,-9216,-8192,-3072,3
-8192,-8192,-3072,2,-9216,-8192,-2048,3
-8192,-8192,-3072,2,-9216,-7168,-4096,3
-8192,-8192,-3072,2,-9216,-7168,-3072,3
-8192,-8192,-3072,2,-9216,-7168,-2048,3
-8192,-8192,-3072,2,-8192,-9216,-4096,3
-8192,-8192,-3072,2,-8192,-9216,-3072,3
-8192,-8192,-3072,2,-8192,-9216,-2048,3
-8192,-8192,-3072,2,-7168,-9216,-4096,3
-8192,-8192,-3072,2,-7168,-9216,-3072,3
-8192,-8192,-3072,2,-7168,-9216,-2048,3
-8192,-8192,-2048,2,-8192,-8192,-3072,2
-8192,-8192,-2048,2,-8192,-8192,-1024,2
-8192,-8192,-2048,2,-8192,-7168,-3072,2
-8192,-8192,-2048,2,-8192,-7168,-2048,2
-8192,-8192,-2048,2,-8192,-7168,-1024,2
-8192,-8192,-2048,2,-7168,-8192,-3072,2
-8192,-8192,-2048,2,-7168,-8192,-2048,2
-8192,-8192,-2048,2,-7168,-8192,-1024,2
-8192,-8192,-2048,2,-7168,-7168,-3072,2
-8192,-8192,-2048,2,-7168,-7168,-2048,2
-8192,-8192,-2048,2,-7168,-7168,-1024,2
-8192,-8192,-2048,2,-9216,-9216,-3072,3
-8192,-8192,-2048,2,-9216,-9216,-2048,3
-8192,-8192,-2048,2,-9216,-9216,-1024,3
